服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2010108,212788145,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":15}]"
2010108,212878351,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,212889764,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,212914207,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,212995238,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2010108,213024606,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2010108,213051120,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,213078289,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,213127836,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,213132485,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,213136034,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":11}]"
2010108,213165338,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,213199535,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,213342663,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":16}]"
2010108,213346969,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,213353907,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,213360179,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,213376612,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,213432644,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,213445284,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,213547590,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":12}]"
2010108,213560257,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,213634982,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":18}]"
2010108,213654411,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,213759320,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,213807541,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":9}]"
2010108,213911995,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,213921798,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,213964445,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,214014543,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":7}]"
2010108,214023255,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,214031116,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2010108,214058163,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":11}]"
2010108,214084668,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
