服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2010108,216610254,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":4}]"
2010108,216708511,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":18}]"
2010302,6611522,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2010302,7568871,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2010302,7604249,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2010302,7803646,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":23}]"
2010302,7831586,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2010302,8278408,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2010302,8763161,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":32}]"
2010302,9194429,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":61}]"
2010302,9271340,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":8}]"
2010302,9274775,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":13}]"
2012102,10585870,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":4}]"
2012102,10648389,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2012102,6217802,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":4}]"
2012102,6232160,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":13}]"
2012102,6509221,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":7}]"
2012102,8724866,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":35}]"
2012102,9692970,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":15}]"
2012102,9832050,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2012302,19024469,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":16}]"
2012302,3222401,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2012302,413420,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":18}]"
2012302,7897828,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":14}]"
2012302,8257988,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2012302,8980498,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2012302,8995697,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":22}]"
2012402,16182800,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":35}]"
2012402,18369515,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2012402,20665385,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":7}]"
2012402,21151294,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":17}]"
2012402,22731494,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":7}]"
2012402,34128288,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2012402,35441618,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2012402,3781116,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2012402,45548775,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2012402,5467177,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2012402,5514291,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2012402,5565704,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2012402,6331678,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2012402,7207312,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":23}]"
2012402,7460872,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2012402,8763998,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2012402,8873732,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2013402,7378760,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2013402,8003276,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2013402,9570697,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2013402,9635432,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":22}]"
