1580,869069,7655307536520708096,600
1960,1771639,7655307536620322816,600
1940,1748476,7655307536615079936,600
1700,1341582,7655307536552165376,600
1930,1745708,7655307536612458496,600
1600,951128,7655307536525950976,600
1930,1735705,7655307536612458496,600
1860,1593518,7655307536594108416,600
1620,1060818,7655307536531193856,600
1930,1741219,7655307536612458496,600
1900,1647001,7655307536604594176,600
1900,1660438,7655307536604594176,600
1510,759816,7655307532207390822,600
1620,1052403,7655307536531193856,600
1710,1368929,7655307536554786816,600
1670,1225227,7655307536544301056,600
1890,1642097,7655307536601972736,600
1930,1738564,7655307536612458496,600
1950,1764587,7655307536617701376,600
2050,1845151,7657916720686301184,600
2000,1817150,7657916720673193984,600
2200,1997309,7657916720725622784,600
1660,1207640,7655307536541679616,600
1930,1745300,7655307536612458496,600
1650,1146263,7655307536539058176,600
1650,1161138,7655307536539058176,600
1940,1747345,7655307536615079936,600
1910,1703345,7655307536607215616,600
2070,1868642,7657916720691544065,600
1620,1054917,7655307536531193856,600
1940,1747636,7655307536615079936,600
1610,1016638,7655307536528572416,600
1170,1662919,7655307532118261760,600
2050,1842374,7657916720686301184,600
2060,1868173,7657916720688922624,600
2190,1984014,7657916720723001344,600
1980,1790686,7657916720667951104,600
2190,1977421,7657916720723001344,600
2210,2006171,7657916720728244224,600
2070,1876116,7657916720691544065,600
2180,1989724,7657916720720379904,600
2190,1989353,7657916720723001344,600
1970,1775245,7655307536622944256,600
2240,2034451,7657916720736108546,600
1990,1799726,7657916720670572544,600
2050,1847765,7657916720686301184,600
2100,1909105,7657916720699408384,600
2220,2025055,7657916720730865664,600
2140,1941505,7657916720709894146,600
2150,1943064,7657916720712515584,600
1670,1249274,7655307536544301056,600
1590,928759,7655307536523329536,600
1850,1581559,7655307536591486976,600
1590,940073,7655307536523329536,600
1910,1690308,7655307536607215616,600
1910,1678301,7655307536607215616,600
1860,1598510,7655307536594108416,600
1650,1186004,7655307536539058176,600
1950,1759959,7655307536617701376,600
1930,1739578,7655307536612458496,600
1690,1337263,7655307536549543936,600
1600,949825,7655307536525950976,600
1590,942575,7655307536523329536,600
1660,1217148,7655307536541679616,600
1980,1789780,7657916720667951104,600
2140,1949635,7657916720709894146,600
2140,1951620,7657916720709894146,600
1900,1648086,7655307536604594176,600
2240,2040909,7657916720736108546,600
2170,1962460,7657916720717758467,600
2200,2007309,7657916720725622784,600
2150,1943341,7657916720712515584,600
2000,1802644,7657916720673193984,600
2220,2024286,7657916720730865664,600
2020,1821720,7657916720678436864,600
2020,1821093,7657916720678436864,600
2050,1840461,7657916720686301184,600
2030,1830957,7657916720681058304,600
2040,1856021,7657916720683679744,600
1960,1767722,7655307536620322816,600
1510,746885,7655307532207390822,600
1620,1038005,7655307536531193856,600
1440,713592,7655307532189040640,600
1400,1871356,7655307532178554880,600
2070,1872771,7657916720691544065,600
2240,2045302,7657916720736108546,600
2220,2027637,7657916720730865664,600
2180,1992988,7657916720720379904,600
1440,2075597,7655307532189040640,600
1680,1282583,7655307536546922496,600
1580,877760,7655307536520708096,600
1580,885398,7655307536520708096,600
1800,1499684,7655307536578379776,600
1920,1714946,7655307536609837056,600
1600,955191,7655307536525950976,600
1910,1705020,7655307536607215616,600
1570,848447,7655307536518086656,600
1880,1628292,7655307536599351296,600
1900,1659217,7655307536604594176,600
1950,1759774,7655307536617701376,600
1900,1657975,7655307536604594176,600
1460,733172,7655307532194283520,600
1170,72603,7655307532118261760,600
1870,1617835,7655307536596729856,600
1740,1566405,7655307536562651136,600
1400,672138,7655307532178554880,600
1550,808778,7655307532217876480,600
1960,1768067,7655307536620322816,600
1910,1674600,7655307536607215616,600
1950,1762526,7655307536617701376,600
1810,1514182,7655307536581001216,600
1270,372217,7655307532144476160,600
1920,1725896,7655307536609837056,600
1930,1729330,7655307536612458496,600
1880,1625621,7655307536599351296,600
1920,1710314,7655307536609837056,600
1510,774455,7655307532207390822,600
1960,1773804,7655307536620322816,600
1420,695772,7655307532183797761,600
1980,1789377,7657916720667951104,600
2120,1929280,7657916720704651264,600
1630,1074296,7655307536533815297,600
2070,1868046,7657916720691544065,600
2040,1851988,7657916720683679744,600
2120,1932479,7657916720704651264,600
2180,1980183,7657916720720379904,600
1800,1502889,7655307536578379776,600
1940,1747193,7655307536615079936,600
1900,1656516,7655307536604594176,600
1660,1216234,7655307536541679616,600
2140,1947377,7657916720709894146,600
2060,1861005,7657916720688922624,600
2140,1941286,7657916720709894146,600
2230,2029451,7657916720733487104,600
2050,1840975,7657916720686301184,600
1400,675986,7655307532178554880,600
1910,1679765,7655307536607215616,600
1700,1364031,7655307536552165376,600
1910,1682281,7655307536607215616,600
1620,1056761,7655307536531193856,600
1940,1751466,7655307536615079936,600
1990,1800520,7657916720670572544,600
2230,2017140,7657916720733487104,600
2020,1838461,7657916720678436864,600
2070,1875748,7657916720691544065,600
1990,1801341,7657916720670572544,600
2150,1945725,7657916720712515584,600
2200,2006949,7657916720725622784,600
2070,1870822,7657916720691544065,600
2140,1951945,7657916720709894146,600
2140,1950426,7657916720709894146,600
2050,1847554,7657916720686301184,600
2180,1988277,7657916720720379904,600
2070,1864022,7657916720691544065,600
2170,1965007,7657916720717758467,600
2100,1908524,7657916720699408384,600
2090,1895559,7657916720696786944,600
1440,701616,7655307532189040640,600
1860,1601005,7655307536594108416,600
1670,1246420,7655307536544301056,600
1920,1715252,7655307536609837056,600
1700,1348073,7655307536552165376,600
1820,1522950,7655307536583622656,600
1510,748166,7655307532207390822,600
1930,1734099,7655307536612458496,600
1890,1638246,7655307536601972736,600
1910,1703145,7655307536607215616,600
1680,1274644,7655307536546922496,600
1590,930888,7655307536523329536,600
2080,1886675,7657916720694165505,600
2140,1947324,7657916720709894146,600
2240,2047017,7657916720736108546,600
2110,1916250,7657916720702029824,600
2220,2024614,7657916720730865664,600
2040,1854202,7657916720683679744,600
2050,1853139,7657916720686301184,600
2140,1947341,7657916720709894146,600
2170,1974684,7657916720717758467,600
2220,2024523,7657916720730865664,600
2160,1968482,7657916720715137026,600
2000,1815010,7657916720673193984,600
1980,1783040,7657916720667951104,600
1420,694363,7655307532183797761,600
1910,1694975,7655307536607215616,600
1420,696969,7655307532183797761,600
1920,1709603,7655307536609837056,600
1510,743039,7655307532207390822,600
1640,1137406,7655307536536436736,600
1390,567354,7655307532175933440,600
1930,1745578,7655307536612458496,600
1910,1664390,7655307536607215616,600
1620,1047883,7655307536531193856,600
1590,939364,7655307536523329536,600
1940,1749149,7655307536615079936,600
1910,1692587,7655307536607215616,600
1910,1671353,7655307536607215616,600
1770,1450794,7655307536570515456,600
1920,1717901,7655307536609837056,600
1970,1781711,7655307536622944256,600
1540,797612,7655307532215255040,600
1800,1498739,7655307536578379776,600
1940,1755477,7655307536615079936,600
1580,895961,7655307536520708096,600
1840,1571101,7655307536588865536,600
1910,1675802,7655307536607215616,600
1970,1780909,7655307536622944256,600
1910,1691108,7655307536607215616,600
1950,1763315,7655307536617701376,600
1390,636561,7655307532175933440,600
1940,1750400,7655307536615079936,600
1540,796960,7655307532215255040,600
1540,799168,7655307532215255040,600
1910,1691320,7655307536607215616,600
2150,1935619,7657916720712515584,600
2160,1972272,7657916720715137026,600
2170,1975687,7657916720717758467,600
2130,1925657,7657916720707272704,600
2120,1919961,7657916720704651264,600
1900,1658826,7655307536604594176,600
2160,1958482,7657916720715137026,600
2210,2000311,7657916720728244224,600
1550,810654,7655307532217876480,600
1510,778315,7655307532207390822,600
1760,1433212,7655307536567894016,600
1860,1593011,7655307536594108416,600
1890,1642361,7655307536601972736,600
2140,1939390,7657916720709894146,600
2050,1840026,7657916720686301184,600
1270,383387,7655307532144476160,600
2000,1802780,7657916720673193984,600
2000,1813085,7657916720673193984,600
1540,795838,7655307532215255040,600
2060,1865123,7657916720688922624,600
2080,1884397,7657916720694165505,600
2250,2038768,7657916720738729984,600
2000,1815944,7657916720673193984,600
2200,2000462,7657916720725622784,600
2050,1858159,7657916720686301184,600
2200,2010662,7657916720725622784,600
2080,1888613,7657916720694165505,600
1910,1677375,7655307536607215616,600
1990,1797937,7657916720670572544,600
1980,1785526,7657916720667951104,600
2060,1873405,7657916720688922624,600
2000,1813568,7657916720673193984,600
1890,1643290,7655307536601972736,600
2120,1920121,7657916720704651264,600
2240,2048540,7657916720736108546,600
2160,1975169,7657916720715137026,600
2000,1816242,7657916720673193984,600
2080,1886827,7657916720694165505,600
1940,1749467,7655307536615079936,600
2160,1956847,7657916720715137026,600
2050,1844909,7657916720686301184,600
1540,843329,7655307532215255040,600
1310,447961,7655307532154961920,600
1950,1766332,7655307536617701376,600
1970,1778275,7655307536622944256,600
1510,765916,7655307532207390822,600
1440,713328,7655307532189040640,600
1700,1350045,7655307536552165376,600
1400,668573,7655307532178554880,600
1850,1578977,7655307536591486976,600
