1700,1342620,7655307536552165376,600
1910,1695060,7655307536607215616,600
1930,1740803,7655307536612458496,600
1560,814198,7655307532220497920,600
1540,800513,7655307532215255040,600
1270,372699,7655307532144476160,600
1580,868823,7655307536520708096,600
1570,842753,7655307536518086656,600
1750,1415600,7655307536565272576,600
1540,2062259,7655307532215255040,600
1530,794700,7655307532212633618,600
1460,729631,7655307532194283520,600
2060,1876898,7657916720688922624,600
1590,922795,7655307536523329536,600
1770,1445617,7655307536570515456,600
2000,1814210,7657916720673193984,600
2090,1892823,7657916720696786944,600
1920,1722477,7655307536609837056,600
1670,1234179,7655307536544301056,600
1800,1504197,7655307536578379776,600
1910,1670482,7655307536607215616,600
1620,1026770,7655307536531193856,600
1590,913939,7655307536523329536,600
1630,1090072,7655307536533815297,600
1900,1654503,7655307536604594176,600
1930,1741365,7655307536612458496,600
1610,990550,7655307536528572416,600
1910,1672291,7655307536607215616,600
1890,1641011,7655307536601972736,600
1350,468372,7655307532165447680,600
1580,871983,7655307536520708096,600
1540,797443,7655307532215255040,600
1840,1556622,7655307536588865536,600
1170,41950,7655307532118261760,600
2000,1816037,7657916720673193984,600
2190,1979892,7657916720723001344,600
1620,1044041,7655307536531193856,600
1770,1440955,7655307536570515456,600
1920,1719011,7655307536609837056,600
2170,1973391,7657916720717758467,600
1390,650653,7655307532175933440,600
1910,1684125,7655307536607215616,600
1970,1777276,7655307536622944256,600
2150,1945396,7657916720712515584,600
2250,2047057,7657916720738729984,600
1970,1776247,7655307536622944256,600
2170,1963712,7657916720717758467,600
1860,1587792,7655307536594108416,600
1970,1774939,7655307536622944256,600
1390,650712,7655307532175933440,600
1650,1185305,7655307536539058176,600
2040,1853092,7657916720683679744,600
2060,1877117,7657916720688922624,600
1920,1710457,7655307536609837056,600
1920,1714342,7655307536609837056,600
1610,984070,7655307536528572416,600
1900,1652261,7655307536604594176,600
1680,1289136,7655307536546922496,600
1270,309817,7655307532144476160,600
2150,1949239,7657916720712515584,600
2100,1915979,7657916720699408384,600
1740,1407091,7655307536562651136,600
1390,651656,7655307532175933440,600
1930,1732145,7655307536612458496,600
1350,537624,7655307532165447680,600
1390,588780,7655307532175933440,600
1510,762912,7655307532207390822,600
1910,1700034,7655307536607215616,600
2160,1961542,7657916720715137026,600
2060,1864674,7657916720688922624,600
2140,1940895,7657916720709894146,600
1570,833254,7655307536518086656,600
1930,1742859,7655307536612458496,600
1950,1764792,7655307536617701376,600
1930,1732912,7655307536612458496,600
1460,724877,7655307532194283520,600
1630,1375233,7655307536533815297,600
1920,1709465,7655307536609837056,600
2160,1967018,7657916720715137026,600
1440,702654,7655307532189040640,600
1570,828253,7655307536518086656,600
1640,1118656,7655307536536436736,600
1910,1674316,7655307536607215616,600
1590,917738,7655307536523329536,600
1930,1740887,7655307536612458496,600
1610,985134,7655307536528572416,600
1960,1769291,7655307536620322816,600
1910,1678840,7655307536607215616,600
1750,1564421,7655307536565272576,600
1970,1779183,7655307536622944256,600
1910,1690132,7655307536607215616,600
1930,1729930,7655307536612458496,600
1660,1203915,7655307536541679616,600
1510,744982,7655307532207390822,600
1970,1949966,7655307536622944256,600
1610,990195,7655307536528572416,600
1730,1391678,7655307536560029696,600
1930,1730994,7655307536612458496,600
2210,2004330,7657916720728244224,600
1750,1409097,7655307536565272576,600
1600,949295,7655307536525950976,600
1750,1407638,7655307536565272576,600
1650,1147803,7655307536539058176,600
1620,1025586,7655307536531193856,600
1920,1724898,7655307536609837056,600
1650,1146798,7655307536539058176,600
1960,1769935,7655307536620322816,600
1600,949087,7655307536525950976,600
1970,1974811,7655307536622944256,600
1930,1729227,7655307536612458496,600
1910,1677555,7655307536607215616,600
1960,1773175,7655307536620322816,600
1970,1779478,7655307536622944256,600
1950,1766059,7655307536617701376,600
1910,1678535,7655307536607215616,600
1600,979354,7655307536525950976,600
2250,2050437,7657916720738729984,600
1930,1731820,7655307536612458496,600
1170,115852,7655307532118261760,600
1570,842517,7655307536518086656,600
1950,1762024,7655307536617701376,600
2140,1953651,7657916720709894146,600
2160,1972062,7657916720715137026,600
2250,2033187,7657916720738729984,600
1620,1036900,7655307536531193856,600
1790,1479160,7655307536575758336,600
1540,796572,7655307532215255040,600
2000,1803694,7657916720673193984,600
2190,1977817,7657916720723001344,600
1170,1733455,7655307532118261760,600
1930,1733505,7655307536612458496,600
1970,1781044,7655307536622944256,600
1850,1580683,7655307536591486976,600
1750,1415194,7655307536565272576,600
1890,1638633,7655307536601972736,600
1960,1768067,7655307536620322816,600
1920,1708150,7655307536609837056,600
1610,996713,7655307536528572416,600
2060,1874211,7657916720688922624,600
1940,1747556,7655307536615079936,600
1930,1729821,7655307536612458496,600
1920,1720697,7655307536609837056,600
1560,820298,7655307532220497920,600
1550,807549,7655307532217876480,600
1790,1483236,7655307536575758336,600
1590,1633990,7655307536523329536,600
1920,1719801,7655307536609837056,600
1790,1479627,7655307536575758336,600
1420,682169,7655307532183797761,600
1900,1649962,7655307536604594176,600
1510,761434,7655307532207390822,600
1780,1470994,7655307536573136896,600
1510,764547,7655307532207390822,600
1550,804875,7655307532217876480,600
1670,1228452,7655307536544301056,600
2050,1838896,7657916720686301184,600
1400,661224,7655307532178554880,600
1960,1769801,7655307536620322816,600
1680,2073295,7655307536546922496,600
2000,1803531,7657916720673193984,600
2120,1924898,7657916720704651264,600
2020,1822753,7657916720678436864,600
1790,1481116,7655307536575758336,600
1660,1218176,7655307536541679616,600
1600,976420,7655307536525950976,600
1400,660187,7655307532178554880,600
1740,1402990,7655307536562651136,600
